# wavelength,transmittance,std
8.350000000000000000e+02,1.302377488045529039e-02,9.637849193715790630e-01
8.360000000000000000e+02,2.677779039554075216e-02,1.991401202645762814e+00
8.370000000000000000e+02,5.319611191818817558e-02,3.672885877933486309e+00
8.380000000000000000e+02,9.840788077488728247e-02,5.937795437039004476e+00
8.390000000000000000e+02,1.674494636320544572e-01,8.383625717239986841e+00
8.400000000000000000e+02,2.570649582192614524e-01,1.029211694109583597e+01
8.410000000000000000e+02,3.571905127250906142e-01,1.095326611360992786e+01
8.420000000000000000e+02,4.556875469880938834e-01,1.003188326982496115e+01
8.430000000000000000e+02,5.379396566383014555e-01,7.819398467363977367e+00
8.440000000000000000e+02,5.942374705290897063e-01,5.067491736440118189e+00
8.450000000000000000e+02,6.260797333345243798e-01,2.638302219212004474e+00
8.460000000000000000e+02,6.389075156829929769e-01,1.099754059696158803e+00
8.470000000000000000e+02,6.422012859029381238e-01,4.574134575098454114e-01
8.480000000000000000e+02,6.414764889451191054e-01,2.687346248362098566e-01
8.490000000000000000e+02,6.394007523908680213e-01,2.070726927941246298e-01
8.500000000000000000e+02,6.359987532207573846e-01,2.612002745678951299e-01
8.510000000000000000e+02,6.319545320500232766e-01,3.204591718270533574e-01
8.520000000000000000e+02,6.278800313975337888e-01,3.089714798384077810e-01
8.530000000000000000e+02,6.247360455864745532e-01,2.705097042640249860e-01
8.540000000000000000e+02,6.227512607831880986e-01,3.137136111136709649e-01
8.550000000000000000e+02,6.227625919763101203e-01,4.050003970567948031e-01
8.560000000000000000e+02,6.230251695339733553e-01,4.568727674709511799e-01
8.570000000000000000e+02,6.238426206801942486e-01,4.418582175816636037e-01
8.580000000000000000e+02,6.242414609132914682e-01,3.818845846058678828e-01
8.590000000000000000e+02,6.240348695307280646e-01,2.931664943924240374e-01
8.600000000000000000e+02,6.230485427844929536e-01,1.998879777184303930e-01
8.610000000000000000e+02,6.216298702925618924e-01,1.413536559859910891e-01
8.620000000000000000e+02,6.188867779214899389e-01,1.327270062263818662e-01
8.630000000000000000e+02,6.159244263239083139e-01,1.518153929460168694e-01
8.640000000000000000e+02,6.128836812153584113e-01,1.924313890584110898e-01
8.650000000000000000e+02,6.094344470469842401e-01,2.366656687985793928e-01
8.660000000000000000e+02,6.055991334458559194e-01,2.731263998646603075e-01
8.670000000000000000e+02,6.018548675599119102e-01,2.813403077909004124e-01
8.680000000000000000e+02,5.984129723525731803e-01,2.762834885775948268e-01
8.690000000000000000e+02,5.955692205135491024e-01,2.576640401293076588e-01
8.700000000000000000e+02,5.932630435366066379e-01,2.271959015404280968e-01
8.710000000000000000e+02,5.912063696558289561e-01,2.034713133430241794e-01
8.720000000000000000e+02,5.890659963112997444e-01,1.984312157240828156e-01
8.730000000000000000e+02,5.870198802375962144e-01,1.932951205704982744e-01
8.740000000000000000e+02,5.845237610902921377e-01,1.998449831062246440e-01
8.750000000000000000e+02,5.814205881348821769e-01,3.041208908684606693e-01
8.760000000000000000e+02,5.758337428756555854e-01,7.263947236492394044e-01
8.770000000000000000e+02,5.637240111261141440e-01,1.763166317203574307e+00
8.780000000000000000e+02,5.382742166482356039e-01,3.555085999201310187e+00
8.790000000000000000e+02,4.963930450010353157e-01,5.994498912984952632e+00
8.800000000000000000e+02,4.361505969008253047e-01,8.568532580072131921e+00
8.810000000000000000e+02,3.611484930149140848e-01,1.059276235223414631e+01
8.820000000000000000e+02,2.780422091155286268e-01,1.137857202992989869e+01
8.830000000000000000e+02,1.966205704197495907e-01,1.063772485445980820e+01
8.840000000000000000e+02,1.261369973194405580e-01,8.670801618825695556e+00
8.850000000000000000e+02,7.532736115382483721e-02,6.195988258127067105e+00
8.860000000000000000e+02,4.225726996372369815e-02,3.897962188079429069e+00
8.870000000000000000e+02,2.310960239513804373e-02,2.216900062536136584e+00
8.880000000000000000e+02,1.257568328604260523e-02,1.191699789791832886e+00
8.890000000000000000e+02,6.921791339560393747e-03,6.292867355630146209e-01
8.900000000000000000e+02,3.978110779008882554e-03,3.394380220424353389e-01
8.910000000000000000e+02,2.399353197536035175e-03,1.923947950743916946e-01
8.920000000000000000e+02,1.488564212729630298e-03,1.113965575334490699e-01
8.930000000000000000e+02,9.403442297149569844e-04,6.836766026197597934e-02
8.940000000000000000e+02,6.079980550792366380e-04,4.304498351795021244e-02
8.950000000000000000e+02,4.033508558276581641e-04,2.720414963890174093e-02
8.960000000000000000e+02,2.734250342565781975e-04,1.985960826411337782e-02
8.970000000000000000e+02,1.942124407797553363e-04,1.691686147073983779e-02
8.980000000000000000e+02,1.327839954603327684e-04,1.517178068958714016e-02
8.990000000000000000e+02,8.946325930989004185e-05,1.471252815964968139e-02
9.000000000000000000e+02,7.481385615079434660e-05,1.647647849008833029e-02
9.010000000000000000e+02,5.686801011471693721e-05,1.833872097144964228e-02
9.020000000000000000e+02,5.637866721728899521e-05,2.024590992489270005e-02
9.030000000000000000e+02,4.772220549310585684e-05,2.005566747779284967e-02
9.040000000000000000e+02,3.438757127185524125e-05,1.904964274963939774e-02
9.050000000000000000e+02,2.024002764048162174e-05,2.303856012265637770e-02
9.060000000000000000e+02,1.783688541179977272e-05,2.215888220569937894e-02
9.070000000000000000e+02,1.961080245939567540e-05,2.183408511312696920e-02
9.080000000000000000e+02,1.361048642372243943e-05,2.085653495921722944e-02
9.090000000000000000e+02,-1.091664149839450664e-05,2.572595278050254439e-02
9.100000000000000000e+02,-3.115281499412058709e-05,2.644823226416068152e-02
9.110000000000000000e+02,-2.413950274397551871e-06,2.673228857627518024e-02
9.120000000000000000e+02,1.463533611316419427e-06,3.024781651690587603e-02
9.130000000000000000e+02,7.566383647204687803e-06,3.002413002633687669e-02
9.140000000000000000e+02,-9.444172537421737646e-06,3.185211408552298534e-02
9.150000000000000000e+02,-1.600338789692331429e-05,3.004878188761223382e-02
9.160000000000000000e+02,2.731413807040019360e-06,3.325521755979796851e-02
9.170000000000000000e+02,6.051754718199665655e-06,3.621171750757597868e-02
9.180000000000000000e+02,1.174451984536454757e-05,3.472849236316172261e-02
9.190000000000000000e+02,2.500142523399153971e-05,4.307172312937262992e-02
