# wavelength,transmittance,std
4.393399999999999750e+02,9.368741823492735546e-06,1.056449533618153457e-03
4.403399999999999750e+02,9.299645435066138490e-06,1.052777940926908620e-03
4.413399999999999750e+02,8.465534195408864649e-06,1.101396436354464209e-03
4.423399999999999750e+02,8.821181727553455376e-06,1.086524402601476633e-03
4.433399999999999750e+02,8.664750998597892548e-06,1.148553456554228958e-03
4.443399999999999750e+02,9.738496039443514653e-06,1.049445670004797064e-03
4.453399999999999750e+02,9.031721310149244531e-06,1.016985562352812735e-03
4.463399999999999750e+02,8.968535143802085867e-06,1.055545476397149124e-03
4.473399999999999750e+02,8.895225382421546211e-06,1.129183247159032356e-03
4.483399999999999750e+02,7.465163201418528227e-06,1.087715272421373820e-03
4.493399999999999750e+02,9.081731217047377797e-06,1.126750436507825259e-03
