# wavelength,transmittance,std
5.310000000000000000e+02,2.309144585655792858e-04,3.103988961763149389e-03
5.320000000000000000e+02,5.204230385416248623e-04,5.725461474056835719e-03
5.330000000000000000e+02,1.123298264982031548e-03,1.121912148381890538e-02
5.340000000000000000e+02,2.288145781929119219e-03,2.127771870129204282e-02
5.350000000000000000e+02,4.386614460454785029e-03,3.743047292020639655e-02
5.360000000000000000e+02,7.908866527013620751e-03,5.720487635497414208e-02
5.370000000000000000e+02,1.316249026360247383e-02,7.264400536280689324e-02
5.380000000000000000e+02,2.068266674202297317e-02,8.913021854896270579e-02
5.390000000000000000e+02,3.124708046255865457e-02,1.268501426363749796e-01
5.400000000000000000e+02,4.520549326706490428e-02,2.019063016511981612e-01
5.410000000000000000e+02,6.189393638974199224e-02,3.280961481399050084e-01
5.420000000000000000e+02,8.256468617835441282e-02,5.020691082858509402e-01
5.430000000000000000e+02,1.068970685209900545e-01,7.031643642359253210e-01
5.440000000000000000e+02,1.329868503513441658e-01,8.609962047805231888e-01
5.450000000000000000e+02,1.616851657370344808e-01,9.120891966393760431e-01
5.460000000000000000e+02,1.924984784717418962e-01,8.195001001472875801e-01
5.470000000000000000e+02,2.238034978346861159e-01,6.390271313852526891e-01
5.480000000000000000e+02,2.555162435779499419e-01,4.716795928199866150e-01
5.490000000000000000e+02,2.851406348784013556e-01,5.741976962191979172e-01
5.500000000000000000e+02,3.131699504581775262e-01,8.915198505582443422e-01
5.510000000000000000e+02,3.383530306450938108e-01,1.362537186629962926e+00
5.520000000000000000e+02,3.639373997075636136e-01,1.914330114418539397e+00
5.530000000000000000e+02,3.883179670993968102e-01,2.409698026493960477e+00
5.540000000000000000e+02,4.142931791488900228e-01,2.676097304080905737e+00
5.550000000000000000e+02,4.394460317480746170e-01,2.587537460891175645e+00
5.560000000000000000e+02,4.660058648513876745e-01,2.123171496115937806e+00
5.570000000000000000e+02,4.930715026139965151e-01,1.389008827447570038e+00
5.580000000000000000e+02,5.137353884126582004e-01,7.792474390802518469e-01
5.590000000000000000e+02,5.299233827439159272e-01,6.455399490020551356e-01
5.600000000000000000e+02,5.425078246977698138e-01,6.939267183240889203e-01
5.610000000000000000e+02,5.515691044432278201e-01,5.956790481323299691e-01
5.620000000000000000e+02,5.604982241998142101e-01,4.120167706452365075e-01
5.630000000000000000e+02,5.698199862989066222e-01,4.013210276981846181e-01
5.640000000000000000e+02,5.784017998545715189e-01,3.910240122829002352e-01
5.650000000000000000e+02,5.865782827062532290e-01,3.859595220049154563e-01
5.660000000000000000e+02,5.953213832758988966e-01,3.586232231208902888e-01
5.670000000000000000e+02,6.025029765258436143e-01,3.997998256703729214e-01
5.680000000000000000e+02,6.093836209846604790e-01,4.373222795166231136e-01
5.690000000000000000e+02,6.145361104506217309e-01,4.531467685401548984e-01
5.700000000000000000e+02,6.225222338683413792e-01,4.251635135242949892e-01
5.710000000000000000e+02,6.285128309222902665e-01,3.897135384102047850e-01
5.720000000000000000e+02,6.325750819422136795e-01,3.973653916038039080e-01
5.730000000000000000e+02,6.361324279111676416e-01,4.403242313192275437e-01
5.740000000000000000e+02,6.388429192354471153e-01,4.110627227324335498e-01
5.750000000000000000e+02,6.410032585252782855e-01,4.028663462356877889e-01
5.760000000000000000e+02,6.432490084902254823e-01,4.027388901464111770e-01
5.770000000000000000e+02,6.490024239425634667e-01,4.180121764936638451e-01
5.780000000000000000e+02,6.525815588520644805e-01,4.519466018337681135e-01
5.790000000000000000e+02,6.572187291006026388e-01,4.548468766652379869e-01
5.800000000000000000e+02,6.610264109243484398e-01,5.164261058740960975e-01
5.810000000000000000e+02,6.670023566972631546e-01,5.793519663460986457e-01
5.820000000000000000e+02,6.700397808980806946e-01,6.415073293707284074e-01
5.830000000000000000e+02,6.713685042877389764e-01,6.770797607551435338e-01
5.840000000000000000e+02,6.745589724980507462e-01,6.471256059676435690e-01
5.850000000000000000e+02,6.768428506710049142e-01,5.911591783448975068e-01
5.860000000000000000e+02,6.800656711495093321e-01,4.865372068366037861e-01
5.870000000000000000e+02,6.823427608366610109e-01,4.697524131890861154e-01
5.880000000000000000e+02,6.820548172205248560e-01,5.002368742946095015e-01
5.890000000000000000e+02,6.801763709117945034e-01,5.571449203055005572e-01
5.900000000000000000e+02,6.805179890141220822e-01,5.756410724952089053e-01
5.910000000000000000e+02,6.853284271728901089e-01,6.097006137309016749e-01
5.920000000000000000e+02,6.860248584935396687e-01,5.812605507677154337e-01
5.930000000000000000e+02,6.902918674344065142e-01,5.793755589277375107e-01
5.940000000000000000e+02,6.913901778155843170e-01,6.057803762440835404e-01
5.950000000000000000e+02,6.893238429299604064e-01,7.325449670756589704e-01
5.960000000000000000e+02,6.894612672791534669e-01,8.426253271289636526e-01
5.970000000000000000e+02,6.872792709781970766e-01,7.846305165973077589e-01
5.980000000000000000e+02,6.881424015844621600e-01,6.423955780411859662e-01
5.990000000000000000e+02,6.880197210268034214e-01,5.789932952630767460e-01
6.000000000000000000e+02,6.891764759723182365e-01,6.079272799248013337e-01
6.010000000000000000e+02,6.919936926476568662e-01,6.233307420947599153e-01
6.020000000000000000e+02,6.943866979445020293e-01,5.525619532886991703e-01
6.030000000000000000e+02,6.970915546559688369e-01,4.322704768446660184e-01
6.040000000000000000e+02,6.992147396396978243e-01,4.163440364250053927e-01
6.050000000000000000e+02,6.999717069363128319e-01,4.239528494843005646e-01
6.060000000000000000e+02,7.004392365396494569e-01,4.377472468459529531e-01
6.070000000000000000e+02,7.028657454617333045e-01,5.175133530702956675e-01
6.080000000000000000e+02,7.027149109370453006e-01,5.473488422857172297e-01
6.090000000000000000e+02,7.047887781221870984e-01,5.246289188800526970e-01
6.100000000000000000e+02,7.061671683585954984e-01,4.770245208952612059e-01
6.110000000000000000e+02,7.082208739396073094e-01,4.052073043455031720e-01
6.120000000000000000e+02,7.093538486726185255e-01,4.129064338700875747e-01
6.130000000000000000e+02,7.097449644064302010e-01,4.264883712460172949e-01
6.140000000000000000e+02,7.118663539543164109e-01,4.595784634209955644e-01
6.150000000000000000e+02,7.112704433505864232e-01,4.465366726261124075e-01
6.160000000000000000e+02,7.110532607630332125e-01,4.337430412797261270e-01
6.170000000000000000e+02,7.128101981986917357e-01,5.008700002712456190e-01
6.180000000000000000e+02,7.121149843900784759e-01,6.203894153406126488e-01
6.190000000000000000e+02,7.119905816917269092e-01,7.354126117323184220e-01
6.200000000000000000e+02,7.097792839880553428e-01,8.000441762424075343e-01
6.210000000000000000e+02,7.087376548497782425e-01,7.938624754319792975e-01
6.220000000000000000e+02,7.074722532181906276e-01,7.260829738042923198e-01
6.230000000000000000e+02,7.058635582194732194e-01,6.840873740638214739e-01
6.240000000000000000e+02,7.061164496908668431e-01,6.986368703888069520e-01
6.250000000000000000e+02,7.081721586201107366e-01,7.793543348778713131e-01
6.260000000000000000e+02,7.118506103501740512e-01,8.252503636638233164e-01
6.270000000000000000e+02,7.094422502691489774e-01,8.311093413460880486e-01
6.280000000000000000e+02,6.896073823059768459e-01,9.586189086494177891e-01
6.290000000000000000e+02,7.024685355285611443e-01,1.054233971069788556e+00
6.300000000000000000e+02,6.979998239019037376e-01,1.115623015642068561e+00
6.310000000000000000e+02,7.024042556822559513e-01,1.099272360989924646e+00
6.320000000000000000e+02,7.011819618082253402e-01,1.130649169211380256e+00
6.330000000000000000e+02,7.015500943740220485e-01,1.213673883110885310e+00
6.340000000000000000e+02,7.018345506776901832e-01,1.301401771207112201e+00
6.350000000000000000e+02,7.072626364324896553e-01,1.296350863584065261e+00
6.360000000000000000e+02,7.097247246356409578e-01,1.194289665682306101e+00
6.370000000000000000e+02,7.137909685699964646e-01,1.061571482151424606e+00
6.380000000000000000e+02,7.153951186815081797e-01,1.155435389536748847e+00
6.390000000000000000e+02,7.194579881829957779e-01,1.317418415966344680e+00
6.400000000000000000e+02,7.183997172112621676e-01,1.398607777127820251e+00
6.410000000000000000e+02,7.159367002963724635e-01,1.260167092135407785e+00
6.420000000000000000e+02,7.144059685755974609e-01,1.147739379974144880e+00
6.430000000000000000e+02,7.148414264765906578e-01,1.220746064974823186e+00
6.440000000000000000e+02,7.183538886478106900e-01,1.509032492604905018e+00
6.450000000000000000e+02,7.228881732231470236e-01,1.735025832748040120e+00
6.460000000000000000e+02,7.266066752690424346e-01,1.672933100270240336e+00
6.470000000000000000e+02,7.287751630519793133e-01,1.486869563372944070e+00
6.480000000000000000e+02,7.343730794429448316e-01,1.063723694092473693e+00
6.490000000000000000e+02,7.376296970908612360e-01,6.608649810145134085e-01
6.500000000000000000e+02,7.426931883512378763e-01,5.133294997889120692e-01
6.510000000000000000e+02,7.421041187507970704e-01,5.330858981894802673e-01
6.520000000000000000e+02,7.368330030890440918e-01,4.990247357282863727e-01
6.530000000000000000e+02,7.394129815645585913e-01,4.326490787619173828e-01
6.540000000000000000e+02,7.419202035220840985e-01,3.966966507638711725e-01
6.550000000000000000e+02,7.421028168151457827e-01,4.313554211945629380e-01
6.560000000000000000e+02,7.438353042238613488e-01,4.532517951403830514e-01
6.570000000000000000e+02,7.477235104705783897e-01,4.773327666324729823e-01
6.580000000000000000e+02,7.479241221272960871e-01,4.627058008949299639e-01
6.590000000000000000e+02,7.483723998097079333e-01,4.836021943956025915e-01
6.600000000000000000e+02,7.484795254272920140e-01,5.316895481919555744e-01
6.610000000000000000e+02,7.482923144908637525e-01,5.232392789444448855e-01
6.620000000000000000e+02,7.483899029479398335e-01,5.152566194027820012e-01
6.630000000000000000e+02,7.480639221384406401e-01,5.500601086529667283e-01
6.640000000000000000e+02,7.470439499291657848e-01,6.295071504957293618e-01
6.650000000000000000e+02,7.467640196124892826e-01,6.765487560353127261e-01
6.660000000000000000e+02,7.462562847715575876e-01,7.605385335471843700e-01
6.670000000000000000e+02,7.427757366766634117e-01,8.232024601542685671e-01
6.680000000000000000e+02,7.437362898923929322e-01,7.820363195859348915e-01
6.690000000000000000e+02,7.415719324166620829e-01,7.405979028031094424e-01
6.700000000000000000e+02,7.407825681505342263e-01,7.680865383562192061e-01
6.710000000000000000e+02,7.439925644707713337e-01,8.368271440930376004e-01
6.720000000000000000e+02,7.425706167823000747e-01,9.825706274766196069e-01
6.730000000000000000e+02,7.463914979236957459e-01,9.983730953279670306e-01
6.740000000000000000e+02,7.492299601726079006e-01,9.071106855608004338e-01
6.750000000000000000e+02,7.472419823668047245e-01,7.542347556070700954e-01
6.760000000000000000e+02,7.492563179266733542e-01,7.847127642158193694e-01
6.770000000000000000e+02,7.491696169721141496e-01,9.579233998603442490e-01
6.780000000000000000e+02,7.460647310248323949e-01,1.063877575929513153e+00
6.790000000000000000e+02,7.439233796017418188e-01,1.039900714520672897e+00
6.800000000000000000e+02,7.389777596387284708e-01,9.367735373087878736e-01
6.810000000000000000e+02,7.424959533000479173e-01,8.955390802993653532e-01
6.820000000000000000e+02,7.392365807214560380e-01,9.300400323196695851e-01
6.830000000000000000e+02,7.379043337999894314e-01,1.149080926152934445e+00
6.840000000000000000e+02,7.335568665065588245e-01,1.727369205240188554e+00
6.850000000000000000e+02,7.329245480837213167e-01,2.696488857661931249e+00
6.860000000000000000e+02,7.185919988313628215e-01,3.884247581533194271e+00
6.870000000000000000e+02,5.370755596572667212e-01,5.166378549112258689e+00
6.880000000000000000e+02,6.037210114229587532e-01,6.275837081564771935e+00
6.890000000000000000e+02,5.761748740739686125e-01,6.786954333212438684e+00
6.900000000000000000e+02,6.018793027447886246e-01,6.684942720152295514e+00
6.910000000000000000e+02,5.811154584903359677e-01,6.077205835644196696e+00
6.920000000000000000e+02,5.918381577597565668e-01,5.244976358296661090e+00
6.930000000000000000e+02,5.846092346157624187e-01,4.765148725153107279e+00
6.940000000000000000e+02,5.719982398022877002e-01,5.688467794440242642e+00
6.950000000000000000e+02,5.566244955165257080e-01,8.177655617095780372e+00
6.960000000000000000e+02,5.338524722328763517e-01,1.169792919773202833e+01
6.970000000000000000e+02,4.992230733826127920e-01,1.535770986937239257e+01
6.980000000000000000e+02,4.463533685052293309e-01,1.840989174368063175e+01
6.990000000000000000e+02,3.833021552878447258e-01,2.037640629324448938e+01
7.000000000000000000e+02,3.168883622835271252e-01,2.053422419433055524e+01
7.010000000000000000e+02,2.522466506883089821e-01,1.865822693368772178e+01
7.020000000000000000e+02,1.951585835860278340e-01,1.572240173207154967e+01
7.030000000000000000e+02,1.473019333500945882e-01,1.212787275839994017e+01
7.040000000000000000e+02,1.127195649449010822e-01,9.080837938302673606e+00
7.050000000000000000e+02,8.589550419166348816e-02,6.594439584217827388e+00
7.060000000000000000e+02,6.671863903939959095e-02,4.828174322964041920e+00
7.070000000000000000e+02,5.266536550294965979e-02,3.685679355589986272e+00
7.080000000000000000e+02,4.162299866454432368e-02,2.923187154269956789e+00
7.090000000000000000e+02,3.249048185787352383e-02,2.415322656572727045e+00
7.100000000000000000e+02,2.438675456323388321e-02,2.038164075110418416e+00
7.110000000000000000e+02,1.800548366463708763e-02,1.681017748961393776e+00
7.120000000000000000e+02,1.257305669314108532e-02,1.342050429549703994e+00
7.130000000000000000e+02,8.384792193651834438e-03,9.813171138214129563e-01
7.140000000000000000e+02,5.252486358575552718e-03,6.546222180646165123e-01
7.150000000000000000e+02,3.126783580999465718e-03,4.051818869534415390e-01
7.160000000000000000e+02,1.850292941698337490e-03,2.402936536823225833e-01
7.170000000000000000e+02,1.087427711359023521e-03,1.364606943816097928e-01
7.180000000000000000e+02,6.544713054982496383e-04,8.167304798816293898e-02
7.190000000000000000e+02,3.914949870734206016e-04,4.881457287790732374e-02
7.200000000000000000e+02,2.630831059052384652e-04,2.977981656671973079e-02
7.210000000000000000e+02,1.749665868554142040e-04,1.874984444379917264e-02
7.220000000000000000e+02,1.177070881572569018e-04,1.321943396456271708e-02
7.230000000000000000e+02,7.686733290753516488e-05,1.063990962215735810e-02
7.240000000000000000e+02,5.138677682692874396e-05,8.212358265615808325e-03
7.250000000000000000e+02,4.187013478261791154e-05,7.991005044183216791e-03
7.260000000000000000e+02,4.113842450337940672e-05,7.214715601610448108e-03
7.270000000000000000e+02,3.598757220068991250e-05,7.833262411026454750e-03
7.280000000000000000e+02,2.772550636592122544e-05,7.514726283179655290e-03
7.290000000000000000e+02,1.852004328905691166e-05,6.216782434538290457e-03
7.300000000000000000e+02,1.301833645328875558e-05,7.790663928346827985e-03
7.310000000000000000e+02,8.834460378879623307e-06,7.071467780146959738e-03
7.320000000000000000e+02,2.171255635876522878e-05,8.019068184362479132e-03
7.330000000000000000e+02,7.434700004645415981e-06,7.875617660561839289e-03
7.340000000000000000e+02,1.913098725938189998e-05,7.412792655234257989e-03
7.350000000000000000e+02,8.213821878724361384e-06,8.578785202786905553e-03
7.360000000000000000e+02,1.941836856721004923e-05,8.091871466995989234e-03
7.370000000000000000e+02,2.044549719064769002e-05,7.713715974899137441e-03
7.380000000000000000e+02,1.018507243964197366e-05,7.569015788066502798e-03
7.390000000000000000e+02,4.804466124349108497e-07,7.065094164663026331e-03
7.400000000000000000e+02,4.158432999988090853e-06,7.206170195664884925e-03
7.410000000000000000e+02,1.445776773732526918e-05,7.832050185041596752e-03
7.420000000000000000e+02,8.358256727287518903e-06,7.675719293112968911e-03
7.430000000000000000e+02,1.596079438789681625e-06,8.910327681625373336e-03
7.440000000000000000e+02,1.082671607544488882e-05,8.653276369051892888e-03
7.450000000000000000e+02,5.338763854732448011e-06,9.237664447491283209e-03
7.460000000000000000e+02,3.496119805575934575e-06,1.005974074409394549e-02
7.470000000000000000e+02,1.751409877644385073e-05,8.960068542306375006e-03
7.480000000000000000e+02,8.453095605600833982e-06,8.451668892633400210e-03
7.490000000000000000e+02,7.900198963756424058e-06,8.996070971779453890e-03
